0.012,0,0,0,0,0,0,0,0
2177,0,0,0,0,0,0,0,0
-5.081,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0
2100,0,0,0,0,0,0,0,0
-8.002,0,0,0,0,0,0,0,0
0.027,0,0,0,0,0,0,0,0
2197,0,0,0,0,0,0,0,0
-5.024,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0
2168,0,0,0,0,0,0,0,0
-6.007,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0
2066,0,0,0,0,0,0,0,0
-8.099,0,0,0,0,0,0,0,0
0.035,0,0,0,0,0,0,0,0
2177,0,0,0,0,0,0,0,0
-5.081,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0
2147,0,0,0,0,0,0,0,0
-6.067,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0
2165,0,0,0,0,0,0,0,0
-6.015,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0
2152,0,0,0,0,0,0,0,0
-6.053,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0
2208,0,0,0,0,0,0,0,0
-4.092,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0
2161,0,0,0,0,0,0,0,0
-6.027,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0
2184,0,0,0,0,0,0,0,0
-5.061,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0
2125,0,0,0,0,0,0,0,0
-7.03,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0
2167,0,0,0,0,0,0,0,0
-6.01,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0
2169,0,0,0,0,0,0,0,0
-6.004,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2093,0,0,0,0,0,0,0,0
-8.022,0,0,0,0,0,0,0,0
0.025,0,0,0,0,0,0,0,0
2249,0,0,0,0,0,0,0,0
-3.075,0,0,0,0,0,0,0,0
0.034,0,0,0,0,0,0,0,0
2109,0,0,0,0,0,0,0,0
-7.076,0,0,0,0,0,0,0,0
0.027,0,0,0,0,0,0,0,0
2084,0,0,0,0,0,0,0,0
-8.047,0,0,0,0,0,0,0,0
0.024,0,0,0,0,0,0,0,0
2042,0,0,0,0,0,0,0,0
-9.068,0,0,0,0,0,0,0,0
0.027,0,0,0,0,0,0,0,0
2218,0,0,0,0,0,0,0,0
-4.064,0,0,0,0,0,0,0,0
0.038,0,0,0,0,0,0,0,0
2069,0,0,0,0,0,0,0,0
-8.09,0,0,0,0,0,0,0,0
0.028,0,0,0,0,0,0,0,0
2176,0,0,0,0,0,0,0,0
-5.084,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0
2126,0,0,0,0,0,0,0,0
-7.027,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0
2151,0,0,0,0,0,0,0,0
-6.056,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0
2176,0,0,0,0,0,0,0,0
-5.084,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0
2141,0,0,0,0,0,0,0,0
-6.084,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0
2158,0,0,0,0,0,0,0,0
-6.035,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2151,0,0,0,0,0,0,0,0
-6.056,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0
2110,0,0,0,0,0,0,0,0
-7.073,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0
2167,0,0,0,0,0,0,0,0
-6.01,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0
2167,0,0,0,0,0,0,0,0
-6.01,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0
2107,0,0,0,0,0,0,0,0
-7.082,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0
2189,0,0,0,0,0,0,0,0
-5.047,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0
2144,0,0,0,0,0,0,0,0
-6.076,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0
2094,0,0,0,0,0,0,0,0
-8.019,0,0,0,0,0,0,0,0
0.021,0,0,0,0,0,0,0,0
2191,0,0,0,0,0,0,0,0
-5.041,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0
2160,0,0,0,0,0,0,0,0
-6.03,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0
2122,0,0,0,0,0,0,0,0
-7.039,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0
2165,0,0,0,0,0,0,0,0
-6.015,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0
2141,0,0,0,0,0,0,0,0
-6.084,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0
2168,0,0,0,0,0,0,0,0
-6.007,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0
2166,0,0,0,0,0,0,0,0
-6.013,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2112,0,0,0,0,0,0,0,0
-7.067,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0
2157,0,0,0,0,0,0,0,0
-6.038,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0
2167,0,0,0,0,0,0,0,0
-6.01,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0
2116,0,0,0,0,0,0,0,0
-7.056,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0
2254,0,0,0,0,0,0,0,0
-3.06,0,0,0,0,0,0,0,0
0.033,0,0,0,0,0,0,0,0
2164,0,0,0,0,0,0,0,0
-6.018,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0
2070,0,0,0,0,0,0,0,0
-8.088,0,0,0,0,0,0,0,0
0.037,0,0,0,0,0,0,0,0
2178,0,0,0,0,0,0,0,0
-5.078,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0
2156,0,0,0,0,0,0,0,0
-6.041,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0
2103,0,0,0,0,0,0,0,0
-7.093,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0
2161,0,0,0,0,0,0,0,0
-6.027,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0
2146,0,0,0,0,0,0,0,0
-6.07,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0
2123,0,0,0,0,0,0,0,0
-7.036,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0
2152,0,0,0,0,0,0,0,0
-6.053,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0
2108,0,0,0,0,0,0,0,0
-7.079,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0
2156,0,0,0,0,0,0,0,0
-6.041,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0
2168,0,0,0,0,0,0,0,0
-6.007,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0
2109,0,0,0,0,0,0,0,0
-7.076,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0
2160,0,0,0,0,0,0,0,0
-6.03,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0
2171,0,0,0,0,0,0,0,0
-5.098,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0
2107,0,0,0,0,0,0,0,0
-7.082,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0
2175,0,0,0,0,0,0,0,0
-5.087,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0
2143,0,0,0,0,0,0,0,0
-6.078,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0
2089,0,0,0,0,0,0,0,0
-8.033,0,0,0,0,0,0,0,0
0.022,0,0,0,0,0,0,0,0
2134,0,0,0,0,0,0,0,0
-7.004,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2129,0,0,0,0,0,0,0,0
-7.019,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0
2059,0,0,0,0,0,0,0,0
-9.019,0,0,0,0,0,0,0,0
0.025,0,0,0,0,0,0,0,0
2160,0,0,0,0,0,0,0,0
-6.03,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0
2185,0,0,0,0,0,0,0,0
-5.058,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0
2090,0,0,0,0,0,0,0,0
-8.03,0,0,0,0,0,0,0,0
0.023,0,0,0,0,0,0,0,0
2156,0,0,0,0,0,0,0,0
-6.041,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0
2112,0,0,0,0,0,0,0,0
-7.067,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0
2123,0,0,0,0,0,0,0,0
-7.036,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0
2138,0,0,0,0,0,0,0,0
-6.093,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2076,0,0,0,0,0,0,0,0
-8.07,0,0,0,0,0,0,0,0
0.021,0,0,0,0,0,0,0,0
2125,0,0,0,0,0,0,0,0
-7.03,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0
2133,0,0,0,0,0,0,0,0
-7.007,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0
2065,0,0,0,0,0,0,0,0
-9.002,0,0,0,0,0,0,0,0
0.022,0,0,0,0,0,0,0,0
2135,0,0,0,0,0,0,0,0
-7.001,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0
2121,0,0,0,0,0,0,0,0
-7.041,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0
2060,0,0,0,0,0,0,0,0
-9.016,0,0,0,0,0,0,0,0
0.022,0,0,0,0,0,0,0,0
2121,0,0,0,0,0,0,0,0
-7.041,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0
2116,0,0,0,0,0,0,0,0
-7.056,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2060,0,0,0,0,0,0,0,0
-9.016,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0
2062,0,0,0,0,0,0,0,0
-9.011,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0
2108,0,0,0,0,0,0,0,0
-7.079,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0
2106,0,0,0,0,0,0,0,0
-7.084,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2128,0,0,0,0,0,0,0,0
-7.021,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0
2157,0,0,0,0,0,0,0,0
-6.038,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0
2124,0,0,0,0,0,0,0,0
-7.033,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0
2118,0,0,0,0,0,0,0,0
-7.05,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0
2081,0,0,0,0,0,0,0,0
-8.056,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0
2130,0,0,0,0,0,0,0,0
-7.016,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0
2134,0,0,0,0,0,0,0,0
-7.004,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0
2089,0,0,0,0,0,0,0,0
-8.033,0,0,0,0,0,0,0,0
0.015,0,0,0,0,0,0,0,0
2124,0,0,0,0,0,0,0,0
-7.033,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0
2102,0,0,0,0,0,0,0,0
-7.096,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0
2046,0,0,0,0,0,0,0,0
-9.056,0,0,0,0,0,0,0,0
0.023,0,0,0,0,0,0,0,0
2130,0,0,0,0,0,0,0,0
-7.016,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0
2116,0,0,0,0,0,0,0,0
-7.056,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2062,0,0,0,0,0,0,0,0
-9.011,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0
2203,0,0,0,0,0,0,0,0
-5.007,0,0,0,0,0,0,0,0
0.032,0,0,0,0,0,0,0,0
2093,0,0,0,0,0,0,0,0
-8.022,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0
2118,0,0,0,0,0,0,0,0
-7.05,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0
2127,0,0,0,0,0,0,0,0
-7.024,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0
2077,0,0,0,0,0,0,0,0
-8.068,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0
2116,0,0,0,0,0,0,0,0
-7.056,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2128,0,0,0,0,0,0,0,0
-7.021,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0
2072,0,0,0,0,0,0,0,0
-8.082,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0
2122,0,0,0,0,0,0,0,0
-7.039,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0
2123,0,0,0,0,0,0,0,0
-7.036,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2071,0,0,0,0,0,0,0,0
-8.085,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0
2123,0,0,0,0,0,0,0,0
-7.036,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0
2123,0,0,0,0,0,0,0,0
-7.036,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2049,0,0,0,0,0,0,0,0
-9.048,0,0,0,0,0,0,0,0
0.024,0,0,0,0,0,0,0,0
2116,0,0,0,0,0,0,0,0
-7.056,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0
2128,0,0,0,0,0,0,0,0
-7.021,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0
2060,0,0,0,0,0,0,0,0
-9.016,0,0,0,0,0,0,0,0
0.02,0,0,0,0,0,0,0,0
2164,0,0,0,0,0,0,0,0
-6.018,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0
2110,0,0,0,0,0,0,0,0
-7.073,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0
2124,0,0,0,0,0,0,0,0
-7.033,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0
2126,0,0,0,0,0,0,0,0
-7.027,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0
2150,0,0,0,0,0,0,0,0
-6.058,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0
2137,0,0,0,0,0,0,0,0
-6.096,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0
2134,0,0,0,0,0,0,0,0
-7.004,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0
2069,0,0,0,0,0,0,0,0
-8.09,0,0,0,0,0,0,0,0
0.024,0,0,0,0,0,0,0,0
2115,0,0,0,0,0,0,0,0
-7.059,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2124,0,0,0,0,0,0,0,0
-7.033,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2063,0,0,0,0,0,0,0,0
-9.008,0,0,0,0,0,0,0,0
0.02,0,0,0,0,0,0,0,0
2147,0,0,0,0,0,0,0,0
-6.067,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0
2074,0,0,0,0,0,0,0,0
-8.076,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0
2052,0,0,0,0,0,0,0,0
-9.039,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0
2127,0,0,0,0,0,0,0,0
-7.024,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0
2131,0,0,0,0,0,0,0,0
-7.013,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0
2056,0,0,0,0,0,0,0,0
-9.028,0,0,0,0,0,0,0,0
0.022,0,0,0,0,0,0,0,0
2118,0,0,0,0,0,0,0,0
-7.05,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0
2099,0,0,0,0,0,0,0,0
-8.005,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0
2110,0,0,0,0,0,0,0,0
-7.073,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0
2120,0,0,0,0,0,0,0,0
-7.044,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2081,0,0,0,0,0,0,0,0
-8.056,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0
2106,0,0,0,0,0,0,0,0
-7.084,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0
2109,0,0,0,0,0,0,0,0
-7.076,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0
2062,0,0,0,0,0,0,0,0
-9.011,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0
2140,0,0,0,0,0,0,0,0
-6.087,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0
2083,0,0,0,0,0,0,0,0
-8.05,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0
2042,0,0,0,0,0,0,0,0
-9.068,0,0,0,0,0,0,0,0
0.021,0,0,0,0,0,0,0,0
2129,0,0,0,0,0,0,0,0
-7.019,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0
2080,0,0,0,0,0,0,0,0
-8.059,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0
2013,0,0,0,0,0,0,0,0
-10.051,0,0,0,0,0,0,0,0
0.028,0,0,0,0,0,0,0,0
2120,0,0,0,0,0,0,0,0
-7.044,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0
2039,0,0,0,0,0,0,0,0
-9.076,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0
2054,0,0,0,0,0,0,0,0
-9.033,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0
2064,0,0,0,0,0,0,0,0
-9.005,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0
2066,0,0,0,0,0,0,0,0
-8.099,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0
2080,0,0,0,0,0,0,0,0
-8.059,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2043,0,0,0,0,0,0,0,0
-9.065,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0
2054,0,0,0,0,0,0,0,0
-9.033,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0
2086,0,0,0,0,0,0,0,0
-8.042,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0
2076,0,0,0,0,0,0,0,0
-8.07,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,0,0
-10.057,0,0,0,0,0,0,0,0
0.024,0,0,0,0,0,0,0,0
2070,0,0,0,0,0,0,0,0
-8.088,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0
2077,0,0,0,0,0,0,0,0
-8.068,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0
1972,0,0,0,0,0,0,0,0
-11.068,0,0,0,0,0,0,0,0
0.034,0,0,0,0,0,0,0,0
2081,0,0,0,0,0,0,0,0
-8.056,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0
2097,0,0,0,0,0,0,0,0
-8.01,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0
2002,0,0,0,0,0,0,0,0
-10.082,0,0,0,0,0,0,0,0
0.026,0,0,0,0,0,0,0,0
2080,0,0,0,0,0,0,0,0
-8.059,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0
2068,0,0,0,0,0,0,0,0
-8.093,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0
2022,0,0,0,0,0,0,0,0
-10.025,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0
2035,0,0,0,0,0,0,0,0
-9.088,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0
2109,0,0,0,0,0,0,0,0
-7.076,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0
2067,0,0,0,0,0,0,0,0
-8.096,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0
2076,0,0,0,0,0,0,0,0
-8.07,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0
2036,0,0,0,0,0,0,0,0
-9.085,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0
2067,0,0,0,0,0,0,0,0
-8.096,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0
2080,0,0,0,0,0,0,0,0
-8.059,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0
2031,0,0,0,0,0,0,0,0
-9.099,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0
2052,0,0,0,0,0,0,0,0
-9.039,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0
2025,0,0,0,0,0,0,0,0
-10.017,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0
2006,0,0,0,0,0,0,0,0
-10.071,0,0,0,0,0,0,0,0
0.015,0,0,0,0,0,0,0,0
2061,0,0,0,0,0,0,0,0
-9.013,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0
2066,0,0,0,0,0,0,0,0
-8.099,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0
2014,0,0,0,0,0,0,0,0
-10.048,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0
2080,0,0,0,0,0,0,0,0
-8.059,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0
2058,0,0,0,0,0,0,0,0
-9.022,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0
2058,0,0,0,0,0,0,0,0
-9.022,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0
2099,0,0,0,0,0,0,0,0
-8.005,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0
2053,0,0,0,0,0,0,0,0
-9.036,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0
2077,0,0,0,0,0,0,0,0
-8.068,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0
2074,0,0,0,0,0,0,0,0
-8.076,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0
2028,0,0,0,0,0,0,0,0
-10.008,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0
2080,0,0,0,0,0,0,0,0
-8.059,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0
2067,0,0,0,0,0,0,0,0
-8.096,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0
2045,0,0,0,0,0,0,0,0
-9.059,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0
2048,0,0,0,0,0,0,0,0
-9.051,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0
2081,0,0,0,0,0,0,0,0
-8.056,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0
2008,0,0,0,0,0,0,0,0
-10.065,0,0,0,0,0,0,0,0
0.023,0,0,0,0,0,0,0,0
2045,0,0,0,0,0,0,0,0
-9.059,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0
2113,0,0,0,0,0,0,0,0
-7.064,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0
2001,0,0,0,0,0,0,0,0
-10.085,0,0,0,0,0,0,0,0
0.028,0,0,0,0,0,0,0,0
2076,0,0,0,0,0,0,0,0
-8.07,0,0,0,0,0,0,0,0
